"name","type","id","messages__id","messages__type","messages__date","messages__edited","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__text__type","messages__text__text","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__forwarded_from","messages__reply_to_message_id","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen","messages__text__href"
"","","","","","","","","","","","",".","","","","","","","","","","","","","","","",""
"","","","14730","message","2020-09-13T12:46:53","","TUT.BY новости","9668803208","","1280","720","Задержания у метро «Пушкинская» в ","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","58","","","","","","","","",""
"","","","","","","","","","","","","","bold","Минске","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," вечером 13 сентября: людей заводят и заносят в автозак, на фоне кто-то пытается позвать на помощь.","","","","","","","","","","","","","","","",""
"","","","14731","message","2020-09-13T13:00:57","","TUT.BY новости","9668803208","","1280","720","В ","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","28","","","","","","","","",""
"","","","","","","","","","","","","","bold","Минске ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","люди едут в метро со стороны Пушкинской и скандируют: ""Жыве Беларусь"".","","","","","","","","","","","","","","","",""
"","","","14732","message","2020-09-13T13:04:39","2020-09-13T13:04:53","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","Вот еще несколько фотографий сегодняшних задержаний в ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Минске","","","","","","","","","","","","","",""
"","","","","","","","","","","","",".\n\nФото: Дарья Бурякина, ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","",""
"","","","14733","message","2020-09-13T13:04:39","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","","","","","","","","","","","","","","","","",""
"","","","14734","message","2020-09-13T13:04:39","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","","","","","","","","","","","","","","","","",""
"","","","14735","message","2020-09-13T13:04:39","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","","","","","","","","","","","","","","","","",""
"","","","14736","message","2020-09-13T13:19:25","2020-09-13T13:21:19","TUT.BY новости","9668803208","","480","848","","bold","Минск","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","160","","","","","","","","",""
"","","","","","","","","","","","",". На этом видео из Дроздов слышны и частично видны минимум 2 взрыва, похожие на светошумовые гранаты. Ранее МВД опровергал использование этих спецсредств своими сотрудниками. Также на видео слышны звуки, похожие на выстрелы. \n\nНеизвестные в балаклавах затаскивали в микроавтобус без номеров мужчину, попутно нанося ему удары кулаками:\n\nВидео: ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","mention","@motolkohelp","","","","","","","","","","","","","",""
"","","","14737","message","2020-09-13T13:27:55","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1280","852","","bold","Минск","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Лица и плакаты людей на протестах. \n\nФото: Вадим Замировский, Дарья Бурякина, ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","",""
"","","","14738","message","2020-09-13T13:27:55","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1200","799","","","","","","","","","","","","","","","","",""
"","","","14739","message","2020-09-13T13:27:56","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","","","","","","","","","",""
"","","","14740","message","2020-09-13T13:27:56","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","","","","","","","","","",""
"","","","14741","message","2020-09-13T13:27:56","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","","","","","","","","","",""
"","","","14742","message","2020-09-13T13:27:56","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","","","","","","","","","",""
"","","","14743","message","2020-09-13T13:47:14","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","В Жодино милиционер ударил девушку по лицу. Что об этом известно?\n\n«Покраснело ухо и было разбито колено». \n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700307.html?tg","","","","","","","","","","","","","",""
"","","","14744","message","2020-09-13T14:01:04","","TUT.BY новости","9668803208","","640","360","","bold","Минск. ","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","71","","","","","","","","",""
"","","","","","","","","","","","","Музыканты идут в колонне с протестующими.","","","","","","","","","","","","","","","",""
"","","","14745","message","2020-09-13T14:01:23","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","540","720","","bold","Минск","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Очевидцы сообщают нам, что сегодня в районе 17 часов на улице Тимирязева в Минске недалеко от перекрестка с Саперов сотрудники ОМОНа в черном и со щитами растянули через Тимирязева колючую проволоку — и в нее на полной скорости влетели два мотоцикла ГАИ. Проволока прорвалась — и, похоже, отскочив, зацепила людей, которые оказались рядом. \n\n«Возле проволоки лежал человек. К нему подъехала скорая», — рассказали нам читатели. Подробностей пока больше нет.","","","","","","","","","","","","","","","",""
"","","","14746","message","2020-09-13T14:03:01","","TUT.BY новости","9668803208","","1280","720","","bold","Минск","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","67","","","","","","","","",""
"","","","","","","","","","","","",". Еще одно видео из ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Дроздов","","","","","","","","","","","","","",""
"","","","","","","","","","","","",", на котором в колонне протестующих что-то взрывается (похожий звук был на проспекте Победителей, когда человек в балаклаве стрелял в воздух). Рядом стояли неизвестные в балаклавах.","","","","","","","","","","","","","","","",""
"","","","14747","message","2020-09-13T14:11:17","","TUT.BY новости","9668803208","","1920","1080","","bold","Минск","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","21","Выборы видишь? | TUT.BY Политика","","","","","","","",""
"","","","","","","","","","","","",", «площадь Перемен». Изображение диджеев снова на месте!","","","","","","","","","","","","","","","",""
"","","","14748","message","2020-09-13T14:28:14","2020-09-13T14:32:08","TUT.BY новости","9668803208","","1280","720","","bold","Минск","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","65","","","","","","","","",""
"","","","","","","","","","","","",". Так колонна на Машерова / Кальварийской выглядела с одной из башен в «Каскаде». Протестующие растянулись более чем на километр, на этих кадрах не виден ни хвост, ни голова колонны.","","","","","","","","","","","","","","","",""
"","","","14749","message","2020-09-13T14:44:24","","TUT.BY новости","9668803208","","","","","bold","Минск","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Сообщают, что в «Кафе 1067» на Романовской Слободе в Минске задержали троих человек — все журналисты с бейджами. Других посетителей кафе, говорят очевидцы, не трогали. Один из задержанных — фотограф Александр Васюкович. Позже Саша сбросил sos-сообщение из точки на Кальварийской, 43. Это здание Госкомитета судэкспертиз.","","","","","","","","","","","","","","","",""
"","","","14751","message","2020-09-13T15:06:03","","TUT.BY новости","9668803208","","1280","720","Момент задержания журналистов в кафе «1067». Других посетителей кафе, говорят очевидцы, не трогали. \n\nОдин из задержанных — точно фотограф ","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","13","","","","","","","","",""
"","","","","","","","","","","","","","bold","Александр Васюкович","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". \n\nПресс-секретарь МВД Ольга Чемоданова сообщила ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","",""
"","","","","","","","","","","","",", что Васюкович находится во Фрунзенском РУВД, по нему начат административный процесс.","","","","","","","","","","","","","","","",""
"","","","14752","message","2020-09-13T15:33:54","","TUT.BY новости","9668803208","","","","Стало известно, что вместе с фотожурналистом Александром Васюковичем задержан внештатный корреспондент ","","","","","","","","","14751","","","","","","",""
"","","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Владимир Гридин","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Мы пытаемся выяснить, что с ним.","","","","","","","","","","","","","","","",""
"","","","14753","message","2020-09-14T00:45:04","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","405","ГосТВ показало сюжет про Окрестина.\n\n«Здесь пыток, издевательств никаких не было».\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700316.html?tg","","","","","","","","","","","","","",""
"","","","14754","message","2020-09-14T01:30:44","2020-09-14T01:31:18","TUT.BY новости","9668803208","","848","464","Александр Лукашенко улетел в Сочи. Там у него запланированы переговоры с Владимиром Путиным.","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","6","","","","","","","","",""
"","","","14755","message","2020-09-14T02:45:05","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","Один из самых известных российских экономистов рассказал о кризисе в Беларуси и будущих сценариях.\n\n«Белорусы, которые латентно поддерживали Лукашенко, расстались с последними иллюзиями».\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/economics/700187.html?tg","","","","","","","","","","","","","",""
"","","","14756","message","2020-09-14T02:53:34","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","807","600","Рассказываем, что происходит в стране сегодня.\n\nЧитайте наш онлайн!\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700343.html?tg","","","","","","","","","","","","","",""
"","","","14757","message","2020-09-14T02:56:24","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","607","533","Нам пишут, что ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","на территории МГЛУ","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," и внутри него прогуливаются минимум две пары милиционеров.","","","","","","","","","","","","","","","",""
"","","","14758","message","2020-09-14T03:30:06","2020-09-14T03:59:56","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1000","574","Представитель Генпрокуратуры рассказал, что грозит за участие детей в акциях протеста.\n\n(Вплоть до изъятия из семьи).\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700348.html?tg","","","","","","","","","","","","","",""
"","","","14759","message","2020-09-14T03:31:41","","TUT.BY новости","9668803208","","","","Особенность сегодняшней встречи Путина и Лукашенко — она пройдет без прессы, журналистов в резиденции «Бочаров ручей» не будет. Об этом рассказал корреспондент Кремлевского пула Дмитрий Смирнов.","","","","","","","","","","","","","","","",""
"","","","14760","message","2020-09-14T04:00:21","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","Витебляне, которые просят убежища в Швеции, провели выходные в посольстве.\n\n«Вчера встречались с послом».\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700350.html?tg","","","","","","","","","","","","","",""
"","","","14761","message","2020-09-14T04:01:38","2020-09-14T04:02:36","TUT.BY новости","9668803208","","","","","bold","В МВД рассказали о вчерашних акциях\n\n","","","","","","","","","","","","","",""
"","","","","","","","","","","","","• По всей Беларуси «общая численность участников не превысила ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","22 тысяч человек","","","","","","","","","","","","","",""
"","","","","","","","","","","","","». \n\n• Минск: «колонна численностью ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","до 15 тысяч","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," прошла по проспекту Пушкина, улице Орловской и проспекту Победителей, а затем направилась в микрорайон ""Дрозды""». \n\n• Задержаны ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","774 человека","","","","","","","","","","","","","",""
"","","","","","","","","","","","",", в Минске — более 500. В места содержания задержанных водворены 544 человека.","","","","","","","","","","","","","","","",""
"","","","14762","message","2020-09-14T04:05:59","","TUT.BY новости","9668803208","","","","Самолет Александра Лукашенко приземлился в аэропорту Адлера.","","","","","","","","","","","","","","","",""
"","","","14763","message","2020-09-14T04:27:18","","TUT.BY новости","9668803208","","1280","720","Сегодня утром читатели заметили в Минске коммунальника на лодке, который доставал из воды БЧБ-флаг.","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","50","Выборы видишь? | TUT.BY Политика","","","","","","","",""
"","","","14764","message","2020-09-14T04:30:49","","TUT.BY новости","9668803208","","","","Глава ЦИК Лидия Ермошина не находилась в своем доме в Дроздах, куда в воскресенье вечером дошла часть демонстрантов, и вообще в нем не проживает. Об этом ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," рассказали в приемной Ермошиной.\n\n— Остальных комментариев не будет.","","","","","","","","","","","","","","","",""
"","","","14765","message","2020-09-14T04:55:17","","TUT.BY новости","9668803208","","","","","bold","Светлана Тихановская о встрече Путина с Лукашенко:\n\n","","","","","","","","","","","","","",""
"","","","","","","","","","","","","«Я хочу напомнить Владимиру Путину: что бы вы ни приняли и о чем бы вы ни договорились во время встречи в Сочи — это не будет иметь законной силы. Все договоры, подписанные с нелегитимным Лукашенко, будут пересмотрены новой властью. Потому что белорусский народ отказал Лукашенко в доверии и поддержке на выборах. ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Я очень сожалею, что вы решили вести диалог с диктатором, а не с белорусским народом».","","","","","","","","","","","","","",""
"","","","14766","message","2020-09-14T05:06:03","2020-09-14T05:07:03","TUT.BY новости","9668803208","","","","","bold","Дмитрий Кохно","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," и ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Денис Дудинский","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," вышли на свободу. Это подтвердили волонтеры, которые дежурят рядом с Окрестина.","","","","","","","","","","","","","","","",""
"","","","14767","message","2020-09-14T05:15:08","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","540","Милиционер в Жабинке пришел на площадь с требованием снять БЧБ-флаг, а у людей оказалось много вопросов.\n\n«А кто ответит за то, что били вот здесь людей, на площади?»\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700315.html?tg","","","","","","","","","","","","","",""
"","","","14768","message","2020-09-14T05:17:31","","TUT.BY новости","9668803208","","","","","bold","Госпогранкомитет ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","text_link","объяснил","","","","","","","","","","","","","","https://catholic.by/3/news/belarus/12183-adkaz-z-pagrankamitetu-ne-vyrashy-prablemy-z-vyartannem-artsybiskupa-kandrusevicha-ierarkh-zvyartaetstsa-mus-by-ru"
"","","","","","","","","","","","","","bold"," Тадеушу Кондрусевичу, почему его не пустили в Беларусь\n\n","","","","","","","","","","","","","",""
"","","","","","","","","","","","","«Сообщаем, что Вы были не пропущены через государственную границу в связи с принятым органами внутренних дел решением о ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","признании принадлежащего Вам паспорта гражданина Республики Беларусь (указан номер) недействительным","","","","","","","","","","","","","",""
"","","","","","","","","","","","",".\n\nПо вопросу принятия решения о признании Вашего паспорта недействительным Вы вправе обратиться в Министерство внутренних дел».","","","","","","","","","","","","","","","",""
"","","","14769","message","2020-09-14T05:19:46","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","1280","960","Так выглядят телеведущие ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Дмитрий Кохно","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," и ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Денис Дудинский","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," в первые минуты на свободе.","","","","","","","","","","","","","","","",""
"","","","14770","message","2020-09-14T05:26:04","","TUT.BY новости","9668803208","","","","МВД проводит проверку ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","по поводу инцидента на массовой акции в Жодино 13 сентября, когда сотрудник милиции ударил девушку. \n\n","","","","","","","","","","","","","",""
"","","","","","","","","","","","","— Мы обязательно этот инцидент прокомментируем и не оставим его без внимания. Самое главное, чтобы вся эта ситуация, которая сейчас активно обсуждается в интернете, получила объективную оценку, — сообщила Ольга Чемоданова официальный представитель МВД.","","","","","","","","","","","","","","","",""
"","","","14771","message","2020-09-14T05:27:42","","TUT.BY новости","9668803208","","","","Члены белорусского кабмина не будут присутствовать на переговорах Александра Лукашенко и Владимира Путина в Сочи — разговор будет «один на один».","","","","","","","","","","","","","","","",""
"","","","14773","message","2020-09-14T05:54:59","","TUT.BY новости","9668803208","","","","","bold","Координационный совет ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","text_link","обратился","","","","","","","","","","","","","","https://rada.vision/obrashhenie-koordinacionnogo-soveta-k-rossijskoj-obshhestvennosti-i-oficialnym-licam"
"","","","","","","","","","","","","","bold"," к российским властям и общественности\n\n","","","","","","","","","","","","","",""
"","","","","","","","","","","","","Вот некоторые цитаты:\n\n«Хотим особенно подчеркнуть: Координационный совет никогда не ставил и не ставит своей целью ухудшить отношения Беларуси и России, как это пытаются преподносить белорусские официальные каналы. Мы ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","поддерживаем развитие белорусско-российских отношений","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," во всех сферах».\n\n«","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Действия белорусской власти","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," за последний месяц, широко использующей арсенал насилия, провоцируют дальнейший рост протестов, радикализацию настроений в обществе, и с большой вероятностью ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","могут","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","привести страну к гуманитарной катастрофе","","","","","","","","","","","","","",""
"","","","","","","","","","","","",".\n\nМы убеждены, что ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Россия ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","как важнейший партнер Беларуси ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","не может быть заинтересована в таком сценарии","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Мы убеждены, что близкий нам российский народ хочет, чтобы Беларусь была мирной, спокойной страной. Мы уверены, что стабильность в регионе важна не только для Беларуси, но и для России, и уже совершенно очевидно, что эта стабильность не может быть достигнута дальнейшими репрессиями и силовым подавлением мирных протестов. Только цивилизованным, переговорным путем должны разрешаться любые серьезные противоречия и конфликты».","","","","","","","","","","","","","","","",""
"","","","14774","message","2020-09-14T05:55:31","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","539","На госТВ показали сюжет по «делу PandaDoc». Среди прочего в нем говорилось о том, что Центр по продвижению прав женщин, который возглавляла жена топ-менеджера этой ИТ-компании, использовали для финансирования женских маршей. \n\nС редакцией связалась директор центра Татьяна Стрижевская, она заявляет, что вышедшая на госТВ информация не соответствует действительности, а сам сюжет «нарушает принцип презумпции невиновности и порочит деловую репутацию центра». \n\nОна изложила свою версию происходящего.\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700303.html?tg","","","","","","","","","","","","","",""
"","","","14775","message","2020-09-14T06:00:15","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","492","На акции задержали и отправили в Жодино врача РНПЦ «Кардиология».\n\n«Не может оставаться дома, когда люди страдают». \n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700376.html?tg","","","","","","","","","","","","","",""
"","","","14776","message","2020-09-14T06:30:04","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","Месяц прошел со времени президентских выборов, и событий он вместил множество. Только с начала сентября произошли и рокировки силовиков, и День знаний, закончившийся задержаниями и появлением силовиков в стенах вузов, и смена тактики власти в отношении протестов выходного дня, и задержания айтишников и членов Координационного совета. \n\nО том, почему Лукашенко не выгодна идея «второго тура», зачем он позвал сюда пул российских журналистов и что работает в условиях правового дефолта, рассуждает аналитик Сергей Чалый.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/economics/700266.html?tg","","","","","","","","","","","","","",""
"","","","14777","message","2020-09-14T06:37:45","","TUT.BY новости","9668803208","","1280","720","Студенты ","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","22","","","","","","","","",""
"","","","","","","","","","","","","","bold","юрфака БГУ","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," вышли на акцию солидарности. Они вынесли флаг и поют «Тры чарапахi».","","","","","","","","","","","","","","","",""
"","","","14778","message","2020-09-14T06:41:04","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","480","","bold","Посол Беларуси в Нидерландах Андрей Евдоченко выступил за диалог между разными политическими силами в Беларуси и осудил насилие со стороны силовиков. \n\n","","","","","","Выборы видишь? | TUT.BY Политика","","","","","","","",""
"","","","","","","","","","","","","В интервью местному телеканалу Андрей Евдоченко заявил, что ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","в Беларуси назрела необходимость масштабных реформ","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Дипломат объясняет, что страна находится между союзной Россией, с одной стороны, и Европейским союзом, с другой.\n\n— Мы на 95% экономически зависимы от России. Придумать новый флаг или новый гимн довольно легко, но отношения с Россией — самая сложная часть желаемых изменений, — говорит посол. Однако дипломат не видит их успешной реализации под руководством Светланы Тихановской.\n\n— Я не знаю госпожу Тихановскую, никогда не встречал ее. Она, должно быть, хорошая хозяйка. Но моей стране нужен другой лидер — с большим опытом.\n\nПосол также заявил, что готов ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","принять выбор белорусских граждан, если большинство не поддержит Александра Лукашенко","","","","","","","","","","","","","",""
"","","","","","","","","","","","",".\n\nНасилие не может быть оправданным, считает посол.","","","","","","","","","","","","","","","",""
"","","","14779","message","2020-09-14T06:45:20","2020-09-14T06:46:58","TUT.BY новости","9668803208","","1280","720","На ","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","22","","","","","","","","",""
"","","","","","","","","","","","","","bold","Одесской","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," сдирают мурал с МАЗовцем.\n\n— А зачем вы это делаете? \n— Что сказали, то и делаю.","","","","","","","","","","","","","","","",""
"","","","14780","message","2020-09-14T06:50:54","2020-09-14T06:51:50","TUT.BY новости","9668803208","","640","360","","bold","Денис Дудинский ","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","226","","","","","","","","",""
"","","","","","","","","","","","","рассказал о задержании и записи того самого видео.\n\n«При задержании мне задали вопрос ""Вы же понимаете?""»","","","","","","","","","","","","","","","",""
"","","","14781","message","2020-09-14T06:53:22","","TUT.BY новости","9668803208","","","","На ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Белорусской валютно-фондовой бирже","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," 14 сентября прошли очередные торги валютами.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Доллар ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","снизился на BYN0,0053 — до 2,594 рубля.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Евро ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","опустился на BYN0,0041 — 3,0744 рубля.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Российский рубль","","","","","","","","","","","","","",""
"","","","","","","","","","","",""," упал на BYN0,0061 — до 3,4647 белорусского рубля за 100 российских рублей.","","","","","","","","","","","","","","","",""
"","","","14782","message","2020-09-14T07:15:04","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","479","В МГЛУ ввели пропускной режим — охранять университет будут сотрудники МВД.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700390.html?tg","","","","","","","","","","","","","",""
"","","","14783","message","2020-09-14T07:19:07","","TUT.BY новости","9668803208","","","","Сегодня ","","","","","","","","Выборы видишь? | TUT.BY Политика","","","","","","","",""
"","","","","","","","","","","","","","text_link","прошли суды","","","","","","","","","","","","","","https://finance.tut.by/news700389.html?tgv"
"","","","","","","","","","","",""," над членами стачечного комитета «Беларуськалия» (в том числе и бывшими). \n\nВсем троим суд назначил ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","15 суток административного ареста","","","","","","","","","","","","","",""
"","","","","","","","","","","","",". Такое наказание они получили за участие в несанкционированном массовом уличном мероприятии.","","","","","","","","","","","","","","","",""
"","","","14784","message","2020-09-14T07:30:10","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","540","Телеведущий Денис Дудинский — об аресте и меню на Окрестина, видео на госканале и почему не отпустили вовремя.\n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/society/700240.html?tg","","","","","","","","","","","","","",""
"","","","14785","message","2020-09-14T07:31:07","","TUT.BY новости","9668803208","","","","Поиск! Ищем людей, которые пострадали во время задержаний в Минске 13 сентября и обратились за медицинской помощью. Если это вы или ваши знакомые — пишите ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","mention","@tutby_editor","","","","","","","","","","","","","",""
"","","","14786","message","2020-09-14T07:44:23","2020-09-14T07:44:50","TUT.BY новости","9668803208","","","","В Сочи начались переговоры ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Путина и Лукашенко","","","","","","","","","","","","","",""
"","","","","","","","","","","","",".\n\nРанее сообщали, что они пройдут в формате «один на один» и будут длиться, «сколько понадобится».","","","","","","","","","","","","","","","",""
"","","","14787","message","2020-09-14T08:02:39","","TUT.BY новости","9668803208","(File not included. Change data exporting settings to download.)","720","404","Двое из 33 «бойцов ЧВК», задержанных в Минске, дали интервью.\n\n«Конечной точкой у нас был Каракас». \n\n","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","link","https://news.tut.by/world/700397.html?tg","","","","","","","","","","","","","",""
"","","","14788","message","2020-09-14T08:10:30","","TUT.BY новости","9668803208","","","","","bold","Сайт министерства по налогам и сборам и электронные сервисы работают в штатном режиме. ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","Об этом сообщили в пресс-службе МНС. Ранее в Сети распространялось сообщение, что на налоговые сервисы могут совершить кибератаки.\n\nТо, что атаки на сайт и электронные сервисы МНС сейчас идут, в ведомстве не отрицают. Но акцентируют внимание на том, что сбоев в работе сервисов для пользователей нет. По данным ведомства, утром в понедельник наблюдались незначительные проблемы с входом в личные кабинеты пользователей. По нашей информации, с подобными трудностями сталкивались и ранее юрлица, которые заходят в личные кабинеты по электронной цифровой подписи. При обновление браузера, как правило, все срабатывало.\n\nВ ведомстве отмечают, что ","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","не видят предпосылок для сбоев в работе электронных сервисов","","","","","","","","","","","","","",""
"","","","","","","","","","","","",", так как «они имеют достаточную защищенность».","","","","","","","","","","","","","","","",""
