"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__text","messages__text__type","messages__text__text","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen","messages__forwarded_from","messages__photo","messages__width","messages__height","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__reply_to_message_id","messages__edited","messages__text__href","messages__title"
"","","","5229","message","2020-09-21T11:48:15","Работаем с Пушкиным!","9712980906","Все вы знаете, что с 21 сентября возобновилось авиасообщение между Россией и Беларусью. \n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Но есть важный пункт!","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\nДля въезда в Россию на самолете у человека должен быть медицинский документ, подтверждающий отрицательный результат лабораторного исследования на COVID-19 методом ПЦР, выполненный не ранее чем за 3 календарных дня до прибытия. Забор материала при тесте ПЦР делают с помощью мазка из носоглотки. То есть тест на антитела (это когда у вас берут кровь из вены) не подходит.","","","","","","","","","","","","","","","","","","","","",""
"","","","5230","message","2020-09-21T12:08:36","Работаем с Пушкиным!","9712980906","Считаю, что это максимальная жесть. Почитайте сами и покажите родным/знакомым.\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","link","https://t.me/chto_news/73","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\n«Я лежал на полу лицом вниз, но видел, как он натягивает презерватив на дубинку… Он ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","засунул мне дубинку в задний проход","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","… Вытащил, опять потребовал пароль».","","","","","","","","","","","","","","","","","","","","",""
"","","","5231","message","2020-09-22T04:57:10","Работаем с Пушкиным!","9712980906","15 октября этого года в в торгово-развлекательном комплексе Triniti заработает первый магазин H&M в Гродно. \n \nОткрытие состоится в 10.00.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1000","668","","","","","","","","",""
"","","","5232","message","2020-09-22T05:13:06","Работаем с Пушкиным!","9712980906","","bold","С 22 сентября белорусы с визами могут въезжать в Польшу.","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\nНа сайте Пограничной службы Польши также сегодня ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","text_link","появился","","","","","","","","","","","","","","","","","","https://www.strazgraniczna.pl/pl/aktualnosci/8557,Koronawirus-przekraczanie-granicy.html",""
"","","","","","","",""," список тех, кто может въезжать в Польшу и там под 18 пунктом указаны — ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","граждане Беларуси.","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," Мы можем пересекать границу в пунктах «Кузница», «Бобровники» и «Тересполь». \n\nДесятидневный карантин сохранен.","","","","","","","","","","","","","","","","","","","","",""
"","","","5233","message","2020-09-22T06:25:06","Работаем с Пушкиным!","9712980906","","bold","«Белавиа» начнет полеты в Россию с 30 сентября.","","","","","","","","","","","","","","","","","","",""
"","","","5235","message","2020-09-22T07:18:15","Работаем с Пушкиным!","9712980906","‼️ Так как можно попасть из Беларуси в Россию?\n\n1) На данный момент только на самолете (сухопутная граница для большинства все еще ","","","","","","","","","","(File not included. Change data exporting settings to download.)","1100","825","","","","","","","","",""
"","","","","","","","","","bold","закрыта","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",").\n\n2) Для въезда в Россию на самолете у человека должен быть ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","медицинский документ, подтверждающий отрицательный результат лабораторного исследования на COVID-19 методом ПЦР","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",", выполненный не ранее чем за 3 календарных дня до прибытия.\n \n3) В пункте пропуска по прибытии в Россию пассажирам нужно сдать ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","самодекларацию о состоянии здоровья","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",".\n\nЗаполнить анкету можно:\n\n•предварительно ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","text_link","скачав","","","","","","","","","","","","","","","","","","https://belavia.by/novosti/4129732/",""
"","","","","","","",""," форму на сайте «Белавиа» в разделе «COVID-19. Информация для пассажиров»;\n•на борту во время путешествия. Авиакомпания «Белавиа» планирует раздавать анкеты пассажирам при посадке.","","","","","","","","","","","","","","","","","","","","",""
"","","","5236","message","2020-09-22T07:25:34","Работаем с Пушкиным!","9712980906","Кстати, цена впечатляет. 😧\n\nЦелых 791,12 рублей в одну сторону.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","544","","","","","","5235","","",""
"","","","5237","message","2020-09-22T08:34:25","Работаем с Пушкиным!","9712980906","В Лебяжьем и на площади Победы неизвестные разбили окна с бчб-флагами.","","","","","","","","","","(File not included. Change data exporting settings to download.)","956","1276","","","","","","","","",""
"","","","5238","message","2020-09-22T08:34:25","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1100","733","","","","","","","","",""
"","","","5239","message","2020-09-22T10:02:39","Работаем с Пушкиным!","9712980906","Если кто не слушал, советую. Максимально крутой трек. \n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","link","https://youtu.be/lSttFQHOZAI","","","","","","","","","","","","","","","","","","",""
"","","","5240","message","2020-09-22T10:43:06","Работаем с Пушкиным!","9712980906","Локация с фудтраками «Песочница» объявила о конце летнего сезона: с 28 сентября она закрывается.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1080","717","","","","","","","","",""
"","","","5241","message","2020-09-22T15:50:09","Работаем с Пушкиным!","9712980906","Я не думал, что кто-то до этого времени может поверить в новости-смешинки на сайте panorama, но за этот день мне больше 50 человек прислали эту новость с вопросом «Это правда?»\n\nРебята, ну включите мозг. Посмотрите на название сайта, где вы это читаете. \n\nДля особых: ДА, ЭТО ФЕЙК.  🤦🏻","","","","","","","","","","(File not included. Change data exporting settings to download.)","1062","1054","","","","","","","","",""
"","","","5242","message","2020-09-22T15:54:27","Работаем с Пушкиным!","9712980906","Пресс-секретарь Светланы Тихановской рассказала, чем угрожали Светлане в кабинете ЦИК. \n\nТихановской ясно дали понять, что если она не покинет Беларусь, то ","","","","","","","","","","(File not included. Change data exporting settings to download.)","1000","625","","","","","","","","",""
"","","","","","","","","","bold","ее дети останутся сиротами.","","","","","","","","","","","","","","","","","","",""
"","","","5243","message","2020-09-23T04:31:34","Работаем с Пушкиным!","9712980906","‼️‼️‼️ \n\nОфициально: прямо сейчас во Дворце независимости пройдет инаугурация Лукашенко.\n\nДо этого момента о ней общественности не сообщалось.","","","","","","","","","","","","","","","","","","","","",""
"","","","5244","message","2020-09-23T04:32:36","Работаем с Пушкиным!","9712980906","Положив правую руку на Конституцию, Лукашенко произнес присягу на белорусском языке. Затем он подписал акт о принесении присяги, после чего председатель Центральной комиссии Беларуси по выборам и проведению республиканских референдумов Лидия Ермошина вручила Александру Лукашенко удостоверение Президента Республики Беларусь.\n\n🤦🏻","","","","","","","","","","","","","","","","","","5243","","",""
"","","","5245","message","2020-09-23T04:35:51","Работаем с Пушкиным!","9712980906","Фото из Дворца Независимости.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","859","","","","","","5244","","",""
"","","","5246","message","2020-09-23T04:52:40","Работаем с Пушкиным!","9712980906","Согласно закону «О Президенте Республики Беларусь», церемония принесения Присяги ","","","","","","","","","Выборы видишь? | TUT.BY Политика","(File not included. Change data exporting settings to download.)","872","315","","","","","","","","",""
"","","","","","","","","","bold","транслируется по республиканскому телевидению и радио","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",".\n\nСегодня во время инаугурации по государственным телеканалам ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","шли сериалы","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",".","","","","","","","","","","","","","","","","","","","","",""
"","","","5247","message","2020-09-23T05:24:32","Работаем с Пушкиным!","9712980906","Вот еще фото","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","657","","","","","","5245","","",""
"","","","5248","message","2020-09-23T05:24:32","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","794","","","","","","5245","","",""
"","","","5249","message","2020-09-23T08:43:07","Работаем с Пушкиным!","9712980906","","bold","ИНФОРМАЦИЯ НЕ ТОЧНАЯ!","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\nСегодня в районе 18:00 пропадет мобильный интернет и закроют центральные станции метро.","","","","","","","","","","","","","","","","","","","","",""
"","","","5250","message","2020-09-23T09:39:08","Работаем с Пушкиным!","9712980906","UPD: начал работать, но не у всех. \n\nПерестал работать ","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","714","","","","","","","2020-09-23T09:40:27","",""
"","","","","","","","","","link","onliner.by","","","","","","","","","","","","","","","","","","",""
"","","","5251","message","2020-09-23T12:47:30","Работаем с Пушкиным!","9712980906","Так выглядел разгон протестующих у стелы.\n\nФото: Вадим Замировский, ","","","","","","","","","TUT.BY новости","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","","","","","","",""
"","","","5252","message","2020-09-23T12:47:30","Работаем с Пушкиным!","9712980906","","","","","","","","","","TUT.BY новости","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5253","message","2020-09-23T12:47:30","Работаем с Пушкиным!","9712980906","","","","","","","","","","TUT.BY новости","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5254","message","2020-09-23T12:47:30","Работаем с Пушкиным!","9712980906","","","","","","","","","","TUT.BY новости","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5255","message","2020-09-23T12:47:31","Работаем с Пушкиным!","9712980906","","","","","","","","","","TUT.BY новости","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5256","message","2020-09-23T12:51:22","Работаем с Пушкиным!","9712980906","Есть раненые","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","853","","","","","","","","",""
"","","","5257","message","2020-09-23T13:06:44","Работаем с Пушкиным!","9712980906","Так выглядели жесткие задержания у ТРЦ Galleria Minsk.","","","","","","","","","TUT.BY новости","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","85","","","",""
"","","","5258","message","2020-09-23T13:08:24","Работаем с Пушкиным!","9712980906","Водометы!","","","","","","","","","","","720","1280","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","29","","","",""
"","","","5259","message","2020-09-23T13:26:11","Работаем с Пушкиным!","9712980906","","","","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","47","","2020-09-24T06:27:08","",""
"","","","5260","message","2020-09-23T14:12:29","Работаем с Пушкиным!","9712980906","Неизвестные бьют машины дубинками на Немиге.","","","","","","","","","TUT.BY новости","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","37","","","",""
"","","","5261","message","2020-09-23T14:30:12","Работаем с Пушкиным!","9712980906","Задержали журналиста ","","","","","","","","","TUT.BY новости","","","","","","","","","","","",""
"","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," Елену Толкачеву.","","","","","","","","","","","","","","","","","","","","",""
"","","","5262","message","2020-09-23T14:54:54","Работаем с Пушкиным!","9712980906","Журналист ","","","","","","","","","TUT.BY новости","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","104","","","",""
"","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," Елена Толкачева рассказывает о задержании, начальнике ГУБОПиК и проверке документов.\n\n«Сказал, что я не должна создавать провокации».","","","","","","","","","","","","","","","","","","","","",""
"","","","5263","message","2020-09-23T14:58:11","Работаем с Пушкиным!","9712980906","","","","","","","","","","","","640","352","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","24","","2020-09-24T06:27:16","",""
"","","","5264","message","2020-09-23T15:30:53","Работаем с Пушкиным!","9712980906","На Пушкинской лежит раненый человек.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1276","956","","","","","","","","",""
"","","","5265","message","2020-09-23T15:39:12","Работаем с Пушкиным!","9712980906","Минск, 23 сентября.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5266","message","2020-09-23T15:39:12","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5267","message","2020-09-23T15:39:12","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5268","message","2020-09-23T15:39:12","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1200","800","","","","","","","","",""
"","","","5269","message","2020-09-23T15:52:31","Работаем с Пушкиным!","9712980906","Силовики пытались задержать протестующего, но ему помог таксист.","","","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","2020-09-23T15:54:13","",""
"","","","5270","message","2020-09-23T16:12:45","Работаем с Пушкиным!","9712980906","На Немиге в Минске задержали парня со скейтом.\n\nСиловик доску забрал, немного прокатился и выкинул ее в мусорку.","","","","","","","","","","","640","336","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","22","","","",""
"","","","5271","message","2020-09-23T17:23:25","Работаем с Пушкиным!","9712980906","Какая жееееесть.\n\nГрушевка, прямо сейчас.","","","","","","","","","","","720","1280","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","14","","","",""
"","","","5272","message","2020-09-23T17:28:30","Работаем с Пушкиным!","9712980906","С другого ракурса.","","","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","64","5271","","",""
"","","","5273","message","2020-09-23T17:49:30","Работаем с Пушкиным!","9712980906","Автомобиль догнали. Водителя задержали. На месте работает СК.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","960","","","","","","5272","","",""
"","","","5274","message","2020-09-23T17:52:29","Работаем с Пушкиным!","9712980906","Силовики побили еще одно авто.","","","","","","","","","","","720","1280","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","59","","","",""
"","","","5275","message","2020-09-23T17:52:46","Работаем с Пушкиным!","9712980906","Вот так она выглядит сейчас.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1276","836","","","","","","5274","","",""
"","","","5276","message","2020-09-23T17:52:46","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1276","756","","","","","","5274","","",""
"","","","5277","message","2020-09-23T18:44:41","Работаем с Пушкиным!","9712980906","Макс Корж про сегодняшний день.","","","","","","","","","","","576","1280","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","",""
"","","","5278","message","2020-09-24T03:56:57","Работаем с Пушкиным!","9712980906","Компания Domino’s Pizza готова прокомментировать информацию о закрытии пиццерий и неуважительном отношении к забегающим внутрь людям.\n\n \n«В 22.25 к ст.м. «Восток» подъехал автомобиль специального подразделения, директор пиццерии в целях безопасности был вынужден закрыть пиццерию раньше. На видео можно отметить, как последний клиент в 22.29 самостоятельно выходит из работающей в обычном режиме пиццерии. Препятствий ко входу/выходу не было. Также видно, что с 22.30 дверь в пиццерию закрыта, в зале не горит свет, мебель убрана, клиентов внутри нет.\n\nПоследний клиент пиццерии по адресу пр.Независимости, 143 вышел в 22.29. \n\nМы дорожим вашей безопасностью. \nПожалуйста, берегите себя.\n\n*видеоматериалы могут быть представлены всем заинтересованным лицам».","","","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","48","","","",""
"","","","5279","message","2020-09-24T04:12:40","Работаем с Пушкиным!","9712980906","На станции метро «Фрунзенская» убрали ограждения и теперь виден переход на станцию 3-ей линии «Юбилейная площадь».","","","","","","","","","","(File not included. Change data exporting settings to download.)","960","1280","","","","","","","","",""
"","","","5280","message","2020-09-24T04:12:41","Работаем с Пушкиным!","9712980906","","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","",""
"","","","5281","message","2020-09-24T04:21:51","Работаем с Пушкиным!","9712980906","","bold","МВД: На акциях 23 сентября задержали 364 человека.","","","","","","","","","","","","","","","","","","",""
"","","","5282","message","2020-09-24T04:28:53","Работаем с Пушкиным!","9712980906","Люди при оплате через ЕРИП начали получать вот такие чеки.","","","","","","","","","","(File not included. Change data exporting settings to download.)","960","1280","","","","","","","","",""
"","","","5283","message","2020-09-24T04:30:15","Работаем с Пушкиным!","9712980906","Это смешно 😂\n\nАвторы: ","","","","","","","","","","","848","464","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","57","","2020-09-24T04:44:57","",""
"","","","","","","","","","text_link","korenman_show","","","","","","","","","","","","","","","","","","http://instagram.com/korenman_show",""
"","","","","","","","",", ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","text_link","edos_b","","","","","","","","","","","","","","","","","","http://instagram.com/edos_b",""
"","","","5284","message","2020-09-24T06:35:17","Работаем с Пушкиным!","9712980906","В Минске пьяный придурок громил остановку, а его друг снимал видео.\n\nДебошира задержали. Возбуждено уголовное дело за хулиганство.","","","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","",""
"","","","5285","message","2020-09-24T09:21:49","Работаем с Пушкиным!","9712980906","Возле ТЦ Скала у троллейбуса тупо отпало стекло. 😮","","","","","","","","","","","640","352","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","12","","","",""
"","","","5286","message","2020-09-24T09:41:08","Работаем с Пушкиным!","9712980906","","bold","В какие страны можно уехать из Беларуси прямо сейчас?","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," (много букв, но почитайте).\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Албания","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — не нужна виза, тест на COVID-19, а также нет карантина во время отдыха и по возвращении домой.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Черногория","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — безвизовая страна, по возвращении домой придется уйти на самоизоляцию сроком на 14 дней, при этом не нужно сдавать тест на коронавирус перед отпуском.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Болгария","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — виза (45 евро), обещают сделать за два дня, не требуется тест на коронавирус и карантин.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Тунис","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — безвизовая страна, не нужен тест и карантин.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Турция","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — виза также не понадобится, но в стране введен масочный режим: носить маску надо даже на улице. Карантина при возвращении нет.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Египет","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — по прилете ставится бесплатная виза, в страну пропускают только тех, кто сделал тест на коронавирус. С 1 ноября виза в Египет будет стоить 25 долларов.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Россия","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — с 21 сентября страна возобновила авиасообщение с Беларусью, но сухопутная граница для большинства все еще закрыта. Те, кто летит в Россию на самолете, должны иметь медицинский документ, подтверждающий отрицательный результат лабораторного исследования на COVID-19 методом ПЦР. По прилете на карантине сидеть не придется.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Украина","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — до 28 сентября введены временные ограничения поездок, но есть исключение. Например, если человек едет в Украину по линии гуманитарной защиты или у него там живут близкие родственники. Пересечь границы возможно, если на руках есть страховка, которая покрывает лечение COVID-19.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Сербия","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — безвизовый режим до 30 дней нахождения в стране, и для белорусов нет никаких ограничений, касающихся COVID-19.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Польша","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — с 22 сентября страна открыла все границы для белорусов без исключения. Для въезда необходимо иметь шенгенскую визу и уйти в Польше на самоизоляцию сроком 10 дней.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Латвия","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — для туристов страна все еще закрыта, но есть категория лиц, которые не подпадают под запрет. Выехать в соседнюю страну можно, если есть шенгенская виза D для гуманитарных целей, кто нуждается в лечении, едет на похороны, под исключение попали международные автоперевозчики, спортсмены, деятели спорта, студенты очного отделения… С марта прервано авиасообщение, поэтому пересечь можно только сухопутную границу, а в самой Латвии придется пройти 10-дневный карантин.\n\n✅ ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","Литва","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," — в качестве туриста попасть в страну невозможно, исключение сделано для белорусов, у которых есть вид на жительство в Литве либо национальная виза, а также для тех, кто имеет разрешение на въезд (выдает его министр внутренних дел Литвы). Для въезда в страну необходимо иметь тест на коронавирус, сделанный не позднее 72 часов до поездки. Кроме того, по прибытии придется пройти 10-дневный карантин. Можно пересекать границу как сухопутную, так и воздушную.","","","","","","","","","","","","","","","","","","","","",""
"","","","5287","message","2020-09-24T10:27:16","Работаем с Пушкиным!","9712980906","Появилось интервью с парнем, который вчера убежал от силовиков при помощи такси.\n\n ","","","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","",""
"","","","","","","","","","link","https://t.me/chto_news/90","","","","","","","","","","","","","","","","","","",""
"","","","5288","message","2020-09-24T14:21:21","Работаем с Пушкиным!","9712980906","","bold","Domino`s Pizza показало полное видео.","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\nПо вопросам публикаций, которые появились в Интернет-пространстве и во многих пабликах, о том, что, якобы Domino`s Pizza неуважительно относятся к Клиентам и не впускают в пиццерию, было проведено всестороннее разбирательство. Отсмотрены как камеры видеонаблюдения компании, так и камеры арендодателей, допустивших нашу службу безопасности к данным. Уверяем, что действовали адекватно: действительно закрыли одну из пиццерий (на Независимости, 143/1) в 22.30 ввиду опасений за безопасность сотрудников и Клиентов. Однако закрытие проходило в штатном режиме, в обозримом периметре не было людей, нуждающихся в помощи. Мы не закрывали дверь перед посетителями и не выгоняли Клиентов. \n\nПожалуйста, проверяйте информацию, приходящую к Вам из разных источников. \nЧтобы Вы могли составить свое непредвзятое мнение, даем ссылки на первоисточники (ссылки на записи камер видеонаблюдения). Посмотрите и составьте своё личное мнение.\nМы всегда работали для людей. И будем продолжать работать для каждого беларуса. \nБлагодарим. \n\nНиже прилагаем полные записи с камер видеонаблюдения по пиццериям, о которых были упоминания в Телеграм-каналах и в соц сетях:\n\n1.  Domino`s Pizza по пр. Независимости, 143/1:\n1.1. Записи с внутренних камер видеонаблюдения:\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","link","https://www.youtube.com/watch?v=W4tVujEqSAU","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\n1.2. Запись с внешней камеры видеонаблюдения арендодателя:\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","link","https://www.youtube.com/watch?v=xMRa5DD2YMg","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\n2.  Domino`s Pizza по пр. Рокоссовского, 78:\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","link","https://www.youtube.com/watch?v=Y46WF9OVb1s","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\nРанее публиковали более короткие видео ввиду большого объема данных и невозможности при пониженной скорости интернета загрузить большие файлы. \nГотовы предоставить видео по запросу заинтересованным лицам и для проведения экспертизы подлинности в случае необходимости.","","","","","","","","","","","","","","","","","","","","",""
"","","","5289","message","2020-09-24T14:55:00","Работаем с Пушкиным!","9712980906","Появилась полная версия того видео с силовиками, таксистом и протестующим.\n\n  😂","","","","","","","","","","","640","360","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","39","","2020-09-24T14:55:09","",""
"","","","5290","message","2020-09-24T15:23:25","Работаем с Пушкиным!","9712980906","«Калыханка» тонко троллит 😂\n\nСюжет: мишка забрался на трон и не хотел слезать, при этом все время просил пирога. \n\nВ итоге из-за своей жадности он упал с трона, а его место заняла лисичка. 😀","","","","","","","","","","","640","360","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","403","","","",""
"","","","5291","message","2020-09-24T15:27:19","Работаем с Пушкиным!","9712980906","После поста выше не могу не запостить эту песню.\n\nВсем вспомнить детство! ❤️✊🏻","","","","","","","","","","","","","(File not included. Change data exporting settings to download.)","","audio_file","audio/mpeg3","199","","","","Калыханка"
"","","","5292","message","2020-09-24T16:10:30","Работаем с Пушкиным!","9712980906","В Минске на улице Денисовская человек гулял по дороге. В какой-то момент водитель машины его не заметил и сбил.","","","","","","","","","","","1024","1280","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","10","","","",""
"","","","5293","message","2020-09-25T03:42:35","Работаем с Пушкиным!","9712980906","","bold","В Беларуси снова начинают запрещать","","","","","","","","(File not included. Change data exporting settings to download.)","768","474","","","","","","","","",""
"","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","продажу алкоголя ночью?","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\n\nС сегодняшнего дня до конца года в Бобруйске не будут продавать по ночам алкоголь (с 23:00 до 07:00) — так решил горисполком.  \n\nЖдем и в других городах? 🤔","","","","","","","","","","","","","","","","","","","","",""
"","","","5294","message","2020-09-25T04:02:04","Работаем с Пушкиным!","9712980906","Информация от МВД: пострадавшего, 25-летнего минчанина, забрала скорая помощь. Сейчас он в тяжелом состоянии. \n\nМедосвидетельствование показало, что в момент ДТП мужчина находился в состоянии алкогольного опьянения.","","","","","","","","","","","","","","","","","","5292","","",""
"","","","5295","message","2020-09-25T04:05:50","Работаем с Пушкиным!","9712980906","","italic","Это не шутка. Это правда произошло. ","","","","","","","","","1280","720","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","14","","","",""
"","","","","","","","","😂\n\nВечером мужчина зашел в магазин и притворился мерчендайзером, надев соответствующий бейдж. Он взял пустую коробку и сложил в нее 12 упаковок филе семги, после чего вышел из магазина и скрылся.\n\nРыбу мужчина продавал из машины случайным прохожим по цене ниже рыночной. Его задержали.","","","","","","","","","","","","","","","","","","","","",""
