"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__text__type","messages__text__text","messages__forwarded_from","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__actor","messages__actor_id","messages__action","messages__message_id","messages__text__href","messages__edited","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen","messages__reply_to_message_id","messages__sticker_emoji","messages__via_bot"
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10818","message","2020-09-07T14:35:07","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","","bold","«Динамо» проиграло «Салавату Юлаву» — 3:4. \n\n","","","","","","","","","","","","2020-09-12T03:53:08","","","","","","","","",""
"","","","","","","","","","","","По ходу первого периода зубры вели в счете 2:0.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10819","message","2020-09-07T15:10:05","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","😱 ","","","","","","","","","","","","","","2020-09-10T06:16:16","","","","","","","","",""
"","","","","","","","","","","","","bold","По статье за «плохую идеологическую работу в коллективе» уволен директор РЦОП по фристайлу Вадим Кривошеев","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",".\n\nЭту информацию подтвердил сам Кривошеев. По его словам, замечания в его адрес последовали после первых высказываний спортсменов еще до выборов. Речь, в частности, о словах Романовской о том, что она «наблюдает выборы, которые язык не поворачивается назвать честными», в середине июня.\n\nОднако основной причиной стало интервью с Козеко после событий 9−11 августа, когда он жестко высказался про брутальные задержания людей. После этого последовали встречи замминистра спорта с руководством РЦОП и национальной командой. Однако у фристайлистов была своя твердая позиция по тому, что происходило после выборов.\n\nИсполнять обязанности директора РЦОП по фристайлу в ближайшее время будет заместитель директора Светлана Попова.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10820","message","2020-09-07T15:47:16","Tribuna.com Беларусь","9954867071","","","","","bold","«Мы шли просто стоять, чтобы по нам стреляли». Капитан «Крумкачоў» боится, но ходит на акции протеста – вот зачем это ему\n\n","","","","","","","","","","","","2020-09-13T10:11:36","","","","","","","","",""
"","","","","","","","","","","","Обычный кубковый матч между «Крумкачамі» и столичным «Динамо», состоявшийся в минувший понедельник, вдруг стал очень резонансным. Все из-за акции игроков «воронов» в поддержку партнеров по команде Сергея Козеки и Павла Рассолько, которых по ошибке, но очень серьезно избили силовики, и других белорусов, пострадавших от милицейского насилия после президентских выборов. Футболисты хозяев разыграли мяч с центра поля, после чего 100 секунд стояли на месте и аплодировали в знак солидарности.\n\nАндрей Масловский встретился с капитаном «Крумкачоў» Павлом Гречишко и узнал, как принималось решение, а также поговорил о ситуации в стране, митингах, в которых защитник активно участвует, и дне, изменившем жизнь.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","👌 Текст о невероятно смелом игроке «Крумкачоў»  вы можете прочитать в мобильном приложении Tribuna.сom или по этой ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","text_link","ссылке","","","","","","","","","","","https://telegra.ph/My-shli-prosto-stoyat-chtoby-po-nam-strelyali-Kapitan-Krumkacho%D1%9E-boitsya-no-hodit-na-akcii-protesta--vot-zachem-ehto-emu-09-07","","","","","","","","","",""
"","","","","","","","","","","","","bold",":\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","📱Android: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","bit.ly/androidTribuna","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n📟 iOS: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","bit.ly/iosTribuna","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10821","message","2020-09-07T16:23:19","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","🙏","","","","","","","","","","","","","","2020-09-10T08:36:43","","","","","","","","",""
"","","","","","","","","","","","","bold","Защитник сборной Беларуси Николай Золотов призвал поддержать команду, которая уже через месяц попытается пробиться на Евро.  \n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","– Твои пожелания болельщикам. Как нам прожить предстоящий месяц? Чего ждать 8 октября в Грузии?\n\n– Главное, чтобы все были живы-здоровы, учитывая события, происходящие в последнее время в стране. Надеюсь, все наладится. Моя просьба – поддерживайте нас, верьте в команду. Кто-то говорит, что мы не должны играть. Но если победой принесем положительные эмоции даже не тысячам, а десяти человекам, то обязаны играть для них и выкладываться полностью. Все, кто верит в сборную сейчас – продолжайте верить, для нас ваша поддержка очень важна. \n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Хотите ли вы поддерживать сборную прямо сейчас?\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10822","message","2020-09-07T16:50:58","Tribuna.com Беларусь","9954867071","","720","1280","😍 Топовые белорусские спортсмены поддержали гандболистов «Витязя», которые вышли на матч чемпионата с БЧБ-лентами на руках. \n\n«Ведайце, што вы ўжо народныя героі! Гуляйце для родных вам людзей і заўзятараў, для народа Беларусі!»\n\n📹: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","34","","","","","","2020-09-09T13:49:06","","","","","","","","",""
"","","","","","","","","","","","","text_link","Свободное Объединение Спортсменов\n\n","","","","","","","","","","","https://www.instagram.com/sos_by_2020/","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10823","message","2020-09-07T18:03:52","Tribuna.com Беларусь","9954867071","","640","352","","bold","⚡️Молния! Шпионы","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","216","","","","","","2020-09-13T01:59:06","","","","","","","","",""
"","","","","","","","","","",""," ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","рассекречены!\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Болельщики «Ислочи» и «Торпедо-БелАЗ» раскрыли личности тех самых иностранных агентов, которые не смогли раскусить очень «крЭпкий орешек». \n\n❌ Майк и Ник, за вами уже выехали! \n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10824","message","2020-09-08T01:54:04","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","720","","bold","Белорусская пловчиха Александра Герасименя предложила вступать в Свободное объединение спортсменов Беларуси.\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","«","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Чем больше нас «прессуют», тем более мы уверены в том, что делаем все правильно!\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Добро выше зла, сердце всегда победит чистый расчет, а народная молитва- насилие в «законе».\n\nНаша сила в людях! Честных, справедливых, милосердных, смелых. В каждом из вас, кто не молчит, в каждом кто стремиться донести правду в свет, даже в том, кто молчит, но солидарен, вы уже ближе к свету!\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Выходите с тени, присоединяйтесь к нам","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","»\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10825","message","2020-09-08T02:25:31","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","853","577","","bold","Белорусский нападающий Анатолий Протасеня поделился мнением о происходящем в Беларуси.\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","– Уже 30-й день идет с начала всех акций, демонстраций и протестов. Казалось, президент уже сам должен понять все, успокоиться и поступить как мужик. То есть провести новые выборы, честные и прозрачные, чтобы все проголосовали и голоса были подсчитаны верно. Но… Не знаю, что будет происходит дальше.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","– Почему, по-вашему, Лукашенко не поступает по-мужски?\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","– А мне самому очень интересно это. Он же, вроде, играет в хоккей, любит этот вид спорта. А это мужской вид, и тут нужно действовать по правилам. Хотя, если вспомнить, как проходят Рождественские турниры в Минске, то о каких правилах мы говорим? Чешские любители ездили на соревнования, а в белорусской команде были и профессионалы из Экстралиги, чтобы белорусская сборная заняла первое место. Разве это честно? Для Лукашенко, значит, это нормально. Что в хоккее, что в политике он предпочитает действовать подобными методами. Тут даже о самооценке какой-то говорить тяжело.","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10826","message","2020-09-08T03:10:40","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","Виктория Азаренко вышла в 1/4 финала US Open! Этой ночью она обыграла Каролину Мухову из Чехии – 5:7, 6:1, 6:4.\n⠀\nТак держать, Вика! 👏👏👏\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10827","message","2020-09-08T03:54:40","Tribuna.com Беларусь","9954867071","","","","Жестокость силовиков, поступки Лукашенко, мирные акции и как на белорусские события реагируют чешские хоккеисты 🤯\n\nБелорусский хоккеист Анатолий Протасеня с ужасом ","","","","","","","","","","","","","","2020-09-08T03:56:00","","","","","","","","",""
"","","","","","","","","","","","","text_link","наблюдает","","","","","","","","","","","https://telegra.ph/Lukashenko-lyubit-hokkej-muzhskoj-vid-sporta-no-sam-postupaet-ne-po-muzhski-Kak-na-belorusskie-sobytiya-smotrit-ehks-igrok-Dinam-09-08","","","","","","","","","",""
"","","","","","","","","","",""," за ситуацией на Родине 😔","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10828","message","2020-09-08T04:19:12","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","602","338","Пока власти выдают паспорта очередным иностранным хоккеистам, чтобы усилить сборную, Колесникова рвёт паспорт, чтобы не быть выдворенной из страны 👀\n\nМария, мы с вами ❤️\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10829","message","2020-09-08T05:10:31","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","Форвард «Цмокі-Мінск» , экс-игрок сборной Беларуси ","","","","","","","","","","","","","","2020-09-08T05:27:45","","","","","","","","",""
"","","","","","","","","","","","","bold","Александр Пустогвар","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," в твиттере ответил на вопрос российской журналистки, главного редактора пропагандистского информационного агентства «Россия сегодня» и руководителя телеканала «Russia Today»  Маргариты Симоньян.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Журналистка находится в Минске и спросила у своих подписчиков: «Где у вас тут модно позавтракать?».\n\nПустогвар ответил: «Позавтракай на обратном пути! Прочь из Беларуси!».\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Также и другие комментарии содержали похожие сообщения в адрес Симоньян.\n\nПозже стало известно, что ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Симоньян приехала брать интервью у Александра Лукашенко","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",", который сегодня встречается по такому же поводу и с другими российскими СМИ.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10830","message","2020-09-08T05:37:07","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","773","849","Мы недавно рассказывали о том, что герой одного из последних","","","","","","","","","","","","","","2020-09-08T05:37:52","","","","","","","","",""
"","","","","","","","","","","","","text_link"," выпусков","","","","","","","","","","","https://youtu.be/ni0EeMbpv10","","","","","","","","","",""
"","","","","","","","","","",""," «ЧестнОКа» мини-футболист Сергей Подалинский очень символично отметил забитый гол в ворота «Столицы» ✊\n\nОн играл с белой лентой не руке, но только сейчас мы заметили на его белых футзальных бампах красную полосу, образующую БЧБ-флаг 🤍❤️🤍\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10831","message","2020-09-08T05:37:07","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10832","message","2020-09-08T05:58:28","Tribuna.com Беларусь","9954867071","","640","350","Мы зможам, таму што мы РАЗАМ! ✌🏻✊❤️\n\n📹: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","60","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@belsat","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10833","message","2020-09-08T06:41:17","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","865","558","","bold","Главный тренер сборной Беларуси по фристайлу Николай Козеко","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," «Прессболу» прокомментировал увольнение директора РЦОП, который покинул свой пост с формулировкой «за плохую идеологическую работу».\n\n«","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","К сожалению, наше спортивное руководство в общении предпочло не конструктивный диалог и не дипломатическую тактику","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Оно прежде всего своим примером обязано было показать, что спорт вне политики, постараться разобраться с болью, которая родилась в сердцах спортсменов. А если получится, то и переубедить.\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Но оно предпочло кнут и репрессии. Это не по-спортивному, не по-человечески","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Как, например, в случае с Вадимом. Человек добросовестнейшим образом работал на благо белорусского спорта. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Зачем уподобляться тем, кто так жестко расправлялся с митингующими?","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","..\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Когда говорят о завале идеологической работы в сборной, мне становится смешно","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". Найдите, пожалуйста, еще одну такую команду, которая со всех Олимпиад привозила бы медали и к которой с таким уважением относились бы в мире»\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10834","message","2020-09-08T07:00:07","Tribuna.com Беларусь","9954867071","","640","360","Белорусское спецподразделение по перехвату телефонных разговоров продолжает усердно работать 👀\n\nНа очереди общение представителей хоккейных клубов «Ак Барс» и «Амур» 🏒\n\nЗапись уже передана омскому «Авангарду» 😇\n\n","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","49","","","","","","2020-09-08T07:00:31","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10835","message","2020-09-08T07:33:26","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","853","Криптобиржа ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","Currency.com","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," отправляет сотрудников «в творческий отпуск» в Вильнюс 🙃\n\nОни являются партнером борисовского БАТЭ ⚽️\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10836","message","2020-09-08T07:45:40","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1276","956","Студенты БГУИР сегодня. Какие же красавцы! 😍\n⠀\n📸 ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@radiosvaboda","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10838","message","2020-09-08T07:57:02","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","800","611","Призер Олимпийских игр, тренер сборной Беларуси, председатель Белорусской ассоциации школьного спорта фристайлист ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Дмитрий Дащинский","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," высказался о ситуации с выборами в Беларуси:\n\n«","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","А я голосовал за Тихановскую. Хотел отдать голос за альтернативного кандидата, потому что меня изначально смутила предвыборная кампания, когда любой сильный кандидат вдруг оказывается преступником...\n\n","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","Уже не говорю о независимых наблюдателях, которые имели право находиться на избирательных участках, а их туда не пускали. Не говорю об очередях на пикеты, о цепи солидарности или велосипедном пробеге, например, которые разгонял ОМОН. ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","Словно граждане Беларуси ни на что не имеют права. Накипело еще до выборов. На официальных государственных телеканалах говорят и показывают информацию вразрез с теми событиям, которые происходят в стране. Это недопустимо","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","!»\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10839","message","2020-09-08T08:45:02","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","750","517","","bold","«Крумкачы» – единственный белорусский клуб, который выступил против насилия над мирным населением. За свои акции в матче против «Динамо» они оказались оштрафованы АБФФ на 3375 рублей","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," 🤦🏻‍♂️\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10840","message","2020-09-08T08:47:22","Tribuna.com Беларусь","9954867071","","","","","","","","","","","","","","","","","","","Какой эмодзи отправите в АБФФ?","False","3043","🤯","0","False","10839","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","🤬","0","False","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","🤦‍♂️‍","0","False","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","👏","0","False","","",""
"","","","10841","message","2020-09-08T08:54:39","Tribuna.com Беларусь","9954867071","","640","1136","В ряды болельщиков «Крумкачоў» прибыл звездный новичок 🤩\n\nForza Ragazzi! ✊\n\n","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","5","","","","","","2020-09-08T08:55:09","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10842","message","2020-09-08T09:12:44","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","⚡️ Белорусский нападающий Николай Сигневич продолжит карьеру в «Химках» 🔴⚫️\n\nПоследним клубом форварда был венгерский «Ференцварош» 🇭🇺\n\nЖелаем удачи Николаю в новом клубе 👍🏻\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10843","message","2020-09-08T10:02:52","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","🔥 Надежда Остапчук прокомментировала приезд в Беларусь руководителя телеканала «RT» Маргариты Симоньян.\n⠀\nНапомним, ранее форвард «Цмоки-Минска» Александр Пустогвар написал под твитом Симоньян — «Прочь из Беларуси!» 👊\n\n","","","","","","","","","","","","","","2020-09-08T10:03:04","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10844","message","2020-09-08T10:25:16","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","🤞🏻Торжественно заявляем, что ни за одной из наших соцсетей не стоит ни один американец (и даже чех). Честно-честно.\n\nМожете, кстати, подписаться и проверить:\n\nИнстаграм: ","","","","","","","","","","","","","","2020-09-08T10:25:27","","","","","","","","",""
"","","","","","","","","","","","","link","https://www.instagram.com/tribunaby/","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\nТвиттер: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://twitter.com/goalsby","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\nВК: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://vk.com/tribunaby","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\nФБ: ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","https://www.facebook.com/by.tribunacom","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10845","message","2020-09-08T10:58:18","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","🗣 Главный тренер дубля «Руха» Анатолий Алейников высказался о том, почему не возбуждено ни одного уголовного дела против силовиков:\n\n«Власть боится уголовной ответственности. Она сама прекрасно понимает, что натворила. И [силовые структуры] прекрасно знают, что их ждет. Поэтому и бьются до конца. Поэтому и нет возбуждения уголовных дел. Круговая порука какая-то. Все против людей: суды, прокуратура. Все силовые ведомства и структуры. Все против. Люди же не глупые. Все всё видят и все всё понимают. В этой ситуации меня больше всего беспокоит жестокое отношение к людям. Такого нельзя допускать».\n\n","","","","","","","","","","","","","","2020-09-08T10:58:31","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10846","message","2020-09-08T12:05:41","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1080","1080","Суровые белорусские сказки 😔\n\n","","","","","","","","","","","","","","2020-09-08T12:24:56","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10847","message","2020-09-08T12:24:40","Tribuna.com Беларусь","9954867071","","1280","720","Очередное пробитие дна в Минске: ОМОН против женщин.\n\nВидео: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","15","","","","","","2020-09-08T12:25:07","","","","","","","","",""
"","","","","","","","","","","","","link","t.me/kyky_org","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10848","message","2020-09-08T12:43:21","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","720","Russia Today в белспорте явно не любят  — для канала сильно постарался бывший спортивный ведущий белТВ 🤐\n\nО самом активном сотруднике месяца RT в Беларуси ","","","","","","","","","","","","","","2020-09-08T12:43:29","","","","","","","","",""
"","","","","","","","","","","","","link","https://bit.ly/2F9EcAG","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\n","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@tribuna_by","","","","","","","","","","","","","","","","","","","","",""
"","","","10849","message","2020-09-08T12:51:59","Tribuna.com Беларусь","9954867071","","848","464","Очередные задержания на проспекте Машерова в Минске.\n\nВидео: ","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","69","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","","","","","","","","",""
"","","","10850","message","2020-09-08T12:57:15","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","480","","bold","Минск.","TUT.BY новости","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," А так сейчас рядом с Красным костелом. Люди принесли сюда свечи.","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10851","message","2020-09-08T12:57:15","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","480","","","","TUT.BY новости","","","","","","","","","","","","","","","","","","","",""
"","","","10852","message","2020-09-08T12:57:15","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","480","","","","TUT.BY новости","","","","","","","","","","","","","","","","","","","",""
"","","","10853","message","2020-09-08T13:06:21","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1276","956","Флаги на акциях сторонников «стабильности и независимости» выглядят как-то подозрительно  😐\n\nФото: ","","","","","","","","","","","","","","2020-09-08T13:06:24","","","","","","","","",""
"","","","","","","","","","","","","link","t.me/kyky_org","","","","","","","","","","","","","","","","","","","","",""
"","","","10854","message","2020-09-08T13:29:54","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","1280","853","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10855","message","2020-09-08T13:29:54","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","479","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10856","message","2020-09-08T13:29:54","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","479","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","10857","message","2020-09-08T13:29:54","Tribuna.com Беларусь","9954867071","(File not included. Change data exporting settings to download.)","720","479","Просто обычный день страны в центре Европы 😡\n\nФото: Дарья Бурякина (","","","","","","","","","","","","","","2020-09-08T13:29:59","","","","","","","","",""
"","","","","","","","","","","","","link","TUT.BY","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","), ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","link","belsat.eu","","","","","","","","","","","","","","","","","","","","",""
"","","","10858","message","2020-09-08T13:33:56","Tribuna.com Беларусь","9954867071","","640","360","","bold","Мінск. ","Euroradio","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","mention","@euroradio","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," разгледзела, як пры затрыманнях на праспекце Машэрава баец у балаклаве і ў зялёнай форме без знакаў адрознення ","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","bold","ўжыў супраць жанчын пярцовы балончык","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",".","","","","","","","","","","","","","","","","","","","","","","",""
